"id","junction_name","latitude","longitude"
3833,"LANKERSHIM  BL  AT  VALERIO  ST",34.20483359601167,-118.38779231620396
3834,"ROSCOE  BL  AT  WHEATLAND  AV",34.221379090163595,-118.36178969908138
3835,"DENNY AV AT BLIX ST",34.155678192491415,-118.36479038722008
3836,"BENMORE  TER  E/O  BUNDY  DR",34.06959953172368,-118.47487322301501
3837,"19TH  ST  W/O  CRESCENT  AV",33.726956381550906,-118.28391810930464
3838,"DOCKWEILER  ST  AT  HIGHLAND  AV",34.05152305171029,-118.34213891699895
3839,"19th ST AT MEYLER ST",33.727000791345496,-118.29680536367223
3840,"18TH  ST  AT  HOLT  AV",34.04513360236281,-118.38000392832325
3841,"25TH  ST  W/O  ROBERTSON  BL",34.038993624310045,-118.38820896284697
3842,"11TH  ST  E/O  OLIVE  ST",34.04051621860619,-118.2603597289788
3843,"HEWITT  ST  S/O  COMMERCIAL  ST",34.05252791133577,-118.23573225869318
3844,"SHARP AV AT FOX ST",34.26732101888945,-118.44636716589241
3845,"ALONZO AV AT VALLEY VISTA BL",34.15513342996311,-118.52018058044223
3846,"PETIT  AV  AT  TRIBUNE  ST",34.265606341045924,-118.4979012977113
3847,"ALVARADO  ST  AT  TEMPLE  ST",34.07026886157928,-118.2680279554383
3848,"103RD  ST  AT  GRAHAM  AV",33.943210858981885,-118.24248939064404
3849,"MILDRED  AV  AT  MCKINLEY  AV",33.98717580643062,-118.46281435165417
3850,"ROCHESTER AV  W/O  CLUB VIEW DR",34.065132910825355,-118.4234627510018
3851,"REDWOOD  AV  AT  IDA  AV",33.99256299048162,-118.4417528552915
3852,"REDWOOD  AV  AT  HAGER  AV",33.98958705721891,-118.4389610176448
3853,"VICTORIA  AV   AT   MCLAUGHLIN  AV",34.01059952153151,-118.42617362966158
3854,"SPAULDING  AV  AT  WARING  AV",34.08537258022428,-118.35739356376747
3855,"OHIO AV AT WESTWOOD BL",34.05409095097173,-118.44068990315346
3856,"NATIONAL BL AT SAWTELLE BL",34.02627025571626,-118.43143547834686
3857,"VICTORIA  AV   AT   MCLAUGHLIN  AV",34.01116074816102,-118.42518676402739
3858,"19TH ST AT PATTON AV",33.72703137725599,-118.3056208028447
3859,"NATIONAL  BL  AT  FEDERAL  AV",34.02493722908085,-118.43412476372862
3860,"FEDERAL  AV  AT  NATIONAL  BL",34.02369535764936,-118.43662992360773
3861,"NATIONAL  BL  AT  FEDERAL  AV",34.02369535764936,-118.43662992360773
3862,"ZAYANTA  DR  AT  79TH  ST",33.962913885712446,-118.43514214270493
3863,"OAK VIEW  DR E/O  LOUISE AV",34.15348916429013,-118.50821696753148
3864,"LOUISE AV AT OAK VIEW DR",34.15330568387767,-118.50860705765228
3865,"WYNGATE ST AT FOOTHILL BL",34.25744126484603,-118.30021379032901
3866,"DEVONSHIRE ST AT LOUISE AV",34.257548822677784,-118.50671578135132
3867,"OAKWOOD  AV  E/O  HIGHLAND  AV",34.078301076402475,-118.33850424125752
3868,"ALAMEDA ST AT LOS ANGELES ST",34.05452143806419,-118.23784648560496
3869,"HILL  ST  S/O  WASHINGTON  BL",34.03205936409787,-118.26670697518969
3870,"1st ST AT LORENA ST",34.03789214735451,-118.19669123179497
3871,"ALAMEDA ST S/O HENRY FORD AV",33.785666779703696,-118.2429262627854
3872,"AVALON  BL  AT  98TH  ST",33.94834873477916,-118.26516507546137
3873,"CRENSHAW  BL  AT  VENICE  BL",34.04468886911177,-118.3284297749341
3874,"83RD ST   AT  OSAGE AV",33.96352720480261,-118.37875955053096
3875,"OAKWOOD  AV  AT  BOCCACCIO  AV",33.99138856967896,-118.45620236086762
3876,"VAN NUYS  BL  AT  AMBOY  AV",34.25998451256737,-118.43048766409447
3877,"GAGER  ST  AT  PRAGER  AV",34.280649769353666,-118.39350445297447
3878,"BELOIT  AV   N/O   MISSISSIPPI  AV",34.04156237545598,-118.44273560106538
3879,"WESTWOOD BL  S/O  COVENTRY PL",34.03340233259171,-118.42316755354113
3880,"SUNSET  BL  AT  FULLER  AV",34.0979970665761,-118.34835752156978
3881,"FALMOUTH  AV  AT  92ND  ST",33.95303337931127,-118.43346279304855
3882,"FRANKLIN AV AT HOLLY KNOLL DR",34.10544092719697,-118.28091066063396
3883,"MULHOLLAND DR AT WOODROW WILSON DR",34.124688793276704,-118.3747471775114
3884,"ROMANY  DR  AT  AMALFI  DR",34.0547594180652,-118.50415364726561
3885,"WESTGATE AV  AT  DOROTHY ST",34.05148001556423,-118.46917494177094
3886,"WESTGATE AV  AT DARLINGTON AV",34.05072149354937,-118.46828798885888
3887,"1ST ST AT CRESCENT HEIGHTS BL",34.074289655253494,-118.36584693432002
3888,"POINSETTIA  PL  AT  2ND  ST",34.07357066222815,-118.34864123868921
3889,"ZOO  DR  E/O  FOREST  LAWN  DR",34.15522766361422,-118.30773790734487
3890,"DIVISION  ST  W/O  EL  PASO  DR",34.11711830871506,-118.2187287787852
3891,"83RD ST   AT HINDRY AV",33.96354405447678,-118.37357305075811
3892,"SANBORN AV AT DEL MAR AV",34.09021478573991,-118.28180429163598
3893,"CAMDEN  AV  AT  TENNESSEE  AV",34.03973934410481,-118.43491933295847
3894,"CALNEVA DR N/O MULHOLLAND DR",34.13041255430143,-118.4939625069308
3895,"COLUMBUS AV AT CAMARILLO ST",34.15759564693285,-118.4639832775202
3896,"CEDROS AV AT HORTENSE ST",34.154770789647344,-118.45307129387784
3897,"KNOWLTON  ST  E/O  LA  CIENEGA  BL",33.97501473708485,-118.37011361779143
3898,"LONG BEACH  AV S/O WASHINGTON BL",34.02060029029979,-118.24278377423398
3899,"MORAGA  DR E/O SEPULVEDA BL",34.077633074091594,-118.46931915322894
3900,"SAN VICENTE BL  N/O  ALDEN  DR",34.07527474890619,-118.37892068642677
3901,"WESTERN  AV  AT  83RD  ST",33.96457875187211,-118.30901273919106
3902,"4TH  AV  AT  VERNON  AV",34.00368157529861,-118.32139745594623
3903,"MASSELIN  AV   AT   OLYMPIC  BL",34.057415339775375,-118.35475095846262
3904,"46TH  ST  AT  WESTERN  AV",34.00190754686488,-118.30892871776253
3905,"36TH  PL  AT  GRAMERCY  PL",34.021871018080674,-118.31383935682926
3906,"PACIFIC  AV  W/O  INGLEWOOD  BL",34.005217220416654,-118.42810804148152
3907,"12TH  ST  AT  HARVARD  BL",34.04904656072018,-118.304165552182
3908,"EDGEWOOD PL AT CITRUS AV",34.05573012256203,-118.3404953806163
3909,"SOTO  ST  AT  WABASH  AV",34.053024573324784,-118.20385056404797
3910,"MOTT  ST  S/O  WABASH  AV",34.05060026873387,-118.20062041269125
3911,"VAN NUYS  BL  AT  BLYTHE  ST",34.214310410294345,-118.44886225895398
3912,"MARIETTA  ST  AT  7TH  ST",34.0302319874152,-118.21239176414294
3913,"BEVERLY GLEN BL AT GREENLEAF ST",34.14772055307243,-118.44653809133554
3914,"CAHUENGA BL   AT  BARHAM  BL",34.12737404061861,-118.34502154937083
3915,"MANCHESTER  AV  E/O  SEPULVEDA  BL",33.95991440955278,-118.39351299040285
3916,"98th ST AT WALL ST",33.94722909751041,-118.27388676597677
3917,"52ND  ST  AT  ARLINGTON  AV",33.99505655024704,-118.31817070248418
3918,"47TH  ST  AT  WALL  ST",34.00106414119075,-118.27398060363896
3919,"1ST  ST  AT  MAIN  ST",34.0522341789902,-118.24338839661539
3920,"8TH  ST  AT  COLUMBIA  AV",34.05060412587487,-118.26990819284437
3921,"VENTURA  BL  AT  BERRY  DR",34.13955826538742,-118.38052315188627
3922,"ARMINTA  ST  AT  HILLARY  DR",34.21321216592609,-118.63882407095011
3923,"DE LA OSA  ST  AT  CANOGA  AV",34.16072251625,-118.59634739700445
3924,"CAMARILLO ST  AT COLUMBUS AV",34.15759564693285,-118.4639832775202
3925,"OXNARD  ST  AT  OWENSMOUTH  AV",34.1792474479983,-118.59753866045244
3926,"SUNSET  BL  AT  ALVARADO  ST",34.077910620834224,-118.26175149969015
3927,"ALVERSTONE AV AT 83rd ST",33.96360167666084,-118.39693124508757
3928,"PEARL ST AT CENTINELA AV",34.02614720371396,-118.45004423133291
3929,"BROOKHAVEN AV  AT  GRANVILLE AV",34.025238425043206,-118.44196104689605
3930,"80TH  ST  AT  DUNBARTON  AV",33.96758287442734,-118.40724459351405
3931,"DUNBARTON  AV  AT  77TH  ST",33.97121945241401,-118.41005582206914
3932,"INGLEWOOD BL AT WEIR ST",33.98848522302523,-118.41040357419703
3933,"MARGARET  AV  AT  ANETA  ST",33.98740617057448,-118.40599543476911
3934,"MELROSE  AV  AT  GARDNER  ST",34.083637499885704,-118.35323805455445
3935,"MARTEL  AV  AT  MELROSE  AV",34.083590905151326,-118.35111900099845
3936,"AVERILL AV S/O 37th ST",33.71521016830801,-118.30837855411882
3937,"FEDERAL  AV  AT  STANWOOD  DR",34.02291541254608,-118.4360159800525
3938,"REGENT  ST  AT  MILITARY  AV",34.01677658358283,-118.41558270905253
3939,"BUNDY  DR  AT  SALTAIR  AV",34.07265042925846,-118.47772623301914
3940,"MITCHELL  AV   W/O  INGLEWOOD  BL",34.002633243634925,-118.42606964113854
3941,"GREENLAWN  AV  AT  SEPULVEDA  BL",34.001116238092344,-118.40365516448166
3942,"MCLAUGHLIN  AV   AT   VICTORIA  AV",34.01239899964422,-118.42760719704884
3943,"SILVERTON AV AT BECKETT ST",34.25206514991563,-118.28425263127443
3944,"LASSEN  ST  AT  WHITE  OAK  AV",34.250347864783954,-118.51555198732028
3945,"ROSSMORE AV AT CLINTON ST",34.07894674707052,-118.32729013160048
3946,"HELIOTROPE DR  AT  ROSEWOOD  AV",34.07767766204404,-118.2957538643812
3947,"SHATTO  PL  AT  6TH  ST",34.06517846483815,-118.28994040489106
3948,"3rd ST AT CATALINA ST",34.06904178746573,-118.29542500596251
3949,"3 rd ST AT ROSSMORE AV",34.06894781734757,-118.32597098909835
3950,"WILSHIRE BL AT VERMONT AV",34.06179781890402,-118.29165041683783
3951,"SEPULVEDA BL AT BRONWOOD AV",34.07180592677269,-118.4650842881147
3952,"3rd  ST  W/O CABRILLO AV",33.741504147020834,-118.29452820701152
3953,"LEMONA  AV  N/O  NORDHOFF  ST",34.235473869063625,-118.45886753801487
3954,"REDLANDS  ST  AT  FALMOUTH  AV",33.95754618567208,-118.43527359264428
3955,"BUCKLER  AV  N/O  63RD  ST",33.98351349880678,-118.3510966139198
3956,"MAPLEWOOD AV AT HARVARD BL",34.07991366591268,-118.3034295896444
3957,"1ST  ST  AT  LUCERNE  BL",34.07302891078532,-118.32373561985543
3958,"ARDEN BL AT 5th ST",34.06713341398238,-118.3258370855049
3959,"9TH  ST  AT  MEYLER  ST",33.73607087472567,-118.2967602310744
3960,"HYPERION  AV  AT  SUNSET  BL",34.09168462331141,-118.27964155388548
3961,"SUNSET BL  AT  HYPERION  AV",34.09168462331141,-118.27964155388548
3962,"LASSEN ST AT CORBIN AV",34.25000200239932,-118.5623285908684
3963,"ADAMS  BL   AT   2ND  AV",34.032642740412626,-118.31886966476573
3964,"COMMONWEALTH  AV  S/O  6TH  ST",34.06371609416715,-118.28566703568764
3965,"1st ST AT HAYWORTH AV",34.07430884343373,-118.36143454465903
3966,"3rd ST AT CRESCENT HEIGHTS BL",34.072124160671656,-118.36583548924145
3967,"MARYLAND DR AT SWEETZER AV",34.067636867303776,-118.37083567095023
3968,"NAPOLI  DR  AT  MINORCA  DR",34.04564409421217,-118.5060891200712
3969,"CHEVIOT  DR  AT  MOTOR  AV",34.03738534287654,-118.40824832096224
3970,"BAGLEY  AV  AT  KINCARDINE  AV",34.034763954108776,-118.39455334738085
3971,"MILITARY AV AT SARDIS AV",34.031254118837694,-118.4275581883745
3972,"HOLMAN AV AT WESTHOLME AV",34.05537623199153,-118.43076210318935
3973,"BEVERLY DR AT ALCOTT ST",34.05426593547151,-118.39536875852684
3974,"MISSOURI  AV  AT  PELHAM  AV",34.05084407018015,-118.43099873693133
3975,"MISSISSIPPI AV AT KELTON AV",34.044184019853994,-118.43472825401452
3976,"SAWTELLE  BL   AT   LA GRANGE  AV",34.04099320984774,-118.44368759013354
3977,"EGBERT ST AT BADGER AV",34.325552926805116,-118.42692687394846
3978,"SAYRE ST AT ELDRIDGE AV",34.318104275370025,-118.42485463088879
3979,"ALLESANDRO  ST  AT  WALCOTT WAY",34.09565757911741,-118.25356919328459
3980,"ROWENA  AV  AT  HYPERION  AV",34.10918499042578,-118.27139739349059
3981,"WOODBINE ST E/O STEWART AV",34.01187022451631,-118.44058052012534
3982,"AIRPORT BL AT FLIGHT AV",33.96697932091199,-118.38589956773288
3983,"PACIFIC  AV  AT  LIGHTHOUSE  ST",33.97320549533627,-118.46057688735986
3984,"VENTURA  BL  AT  BERRY  DR",34.1396645503889,-118.38172840743944
3985,"NICADA  DR   S/O   CLEARWOOD  CT",34.12609645125901,-118.44747955153743
3986,"SAYRE ST AT SHABLOW AV",34.32473337255325,-118.41739495707492
3987,"WILSHIRE BL AT COMSTOCK AV",34.06708680816708,-118.41633012046606
3988,"WHITE  OAK  AV  N/O  BURBANK  BL",34.17222355635761,-118.51854632654097
3989,"6TH  ST  AT  SPRING  ST",34.045960673584055,-118.25097500797898
3990,"POLK ST AT EDGECLIFF AV",34.294858867878766,-118.46405364916305
3991,"STANFORD AV AT  IMPERIAL HWY",33.931945922569604,-118.26215018968759
3992,"MENLO AV AT GARDENA BL",33.881658990659396,-118.28912128316486
3993,"95TH  ST  AT  HOOVER  ST",33.95009406372656,-118.28695846930809
3994,"PETIT  AV  AT  LA  MAIDA  ST",34.16194716697586,-118.49573477741302
3995,"NORDHOFF  ST  AT  GAVIOTA  AV",34.235618824048665,-118.48070487421728
3996,"3rd ST AT WALKER AV",33.74152937020888,-118.30341443874714
3997,"VANOWEN  ST  AT  CLYBOURN AV",34.19395155577964,-118.36305456069086
3998,"MULLEN  AV   AT   12TH  ST",34.054001114830896,-118.33368067620034
3999,"39th ST AT PACIFIC AV",33.708754389608956,-118.28649234283613
4000,"OLYMPIC  BL  AT  FLOWER  ST",34.04369619192171,-118.26171900022388
4001,"BROADWAY  AT  4TH  ST",34.050967920305126,-118.24802901869532
4002,"COMSTOCK AV AT WILSHIRE BL",34.07031775611051,-118.42718487195766
4003,"MCDONALD  ST  AT  MESMER  AV",33.99059848533225,-118.40817317337218
4004,"MIDVALE  AV  AT  OPHIR  DR",34.06962408935122,-118.45254932178752
4005,"MANSFIELD AV AT WARING AV",34.08345249969471,-118.34063074389451
4006,"EMERSON AV AT 85TH ST",33.96195463228577,-118.4043404796394
4007,"83RD  ST  AT  BELFORD  AV",33.96351248738892,-118.38382578532892
4008,"VERMONT  AV  AT  6TH  ST",34.0654266317338,-118.29166152781964
4009,"MOUNTAIN VIEW AV AT COURT ST",34.0662686060288,-118.26939366897844
4010,"MARMONT  AV  AT  PRESSON  PL",34.09894525778865,-118.37071922954463
4011,"STRATHMORE  DR  AT  MIDVALE  AV",34.064308528074804,-118.45189303198026
4012,"KITTRIDGE  ST  AT  WHITSETT  AV",34.19031297593212,-118.40416915197895
4013,"WHITSETT  AV  AT  KITTRIDGE  ST",34.1885216897475,-118.40526082277637
4014,"WILLIS  AV  AT  PARTHENIA  ST",34.228277406096176,-118.45529798357776
4015,"CALIFORNIA  AV  AT  OAKWOOD  AV",33.99415594287856,-118.46361270175119
4016,"ORION  AV  AT  VICTORY  BL",34.186473599630844,-118.47005040067249
4017,"ZELZAH AV AT SIMONDS ST",34.27641265910412,-118.52343961807843
4018,"LA MAIDA ST AT MAMMOTH AV",34.15861560907169,-118.43141054445775
4019,"LA  CIENEGA  BL  AT  CADILLAC  AV",34.03824721824076,-118.37721835561078
4020,"COMPTON  AV  AT  48TH  ST",34.001015829164636,-118.24778163821959
4021,"48TH  ST  AT  COMPTON  AV",34.0002195929333,-118.24995447831506
4022,"48TH  ST  E/O  WESTERN  AV",34.0000791984231,-118.30675391418579
4023,"ROLLAND CURTIS PL  AT  DENKER  AV",34.01642853857486,-118.30018015983256
4024,"41ST  ST  AT  HOOPER  AV",34.009262427936605,-118.25296402312149
4025,"WHITWORTH DR  AT CORNING ST",34.05703847816758,-118.37618923550322
4026,"KILLION  ST  AT  NEWCASTLE  AV",34.17089379882332,-118.52204141583779
4027,"KESTER  AV  AT  BURBANK  BL",34.17211763965401,-118.45744796173538
4028,"PRESSON  PL  E/O  MARMONT  AV",34.099103221770946,-118.36998959490896
4029,"GAVIOTA  AV   N/O   VENTURA  BL",34.156075419179395,-118.48144671652848
4030,"WOODLAKE  AV  AT  ROSCOE  BL",34.2192566589014,-118.63220073848052
4031,"HARVARD  BL  AT  12TH  ST",34.05000345494629,-118.30416776792951
4032,"SUNSET  BL  AT  FAIRFAX  AV",34.09805892902288,-118.36156807789108
4033,"ACAMA ST AT FAIR AV",34.1461956782871,-118.37057035842727
4034,"FAIRFAX  AV  S/O  BEVERLY  BL",34.075848276734504,-118.36144093022666
4035,"GATEWAY  BL  AT  COOLIDGE  AV",34.031707945684346,-118.44221405768835
4036,"VIGNES  ST  AT  DUCOMMUN  ST",34.051111734825696,-118.23340105996373
4037,"COLONIAL AV S/O VICTORIA AV",34.00600171573436,-118.43658022829574
4038,"23RD  ST  E/O  SCARFF  ST",34.032988714155444,-118.27903007170049
4039,"SEVERANCE  ST  S/O  ADAMS  BL",34.03032815269991,-118.28088761314274
4040,"6th ST  AT ALAMEDA ST",34.03903414417831,-118.23999889064764
4041,"PLUMMER ST AT HAYVENHURST AV",34.24294035957834,-118.4909612833722
4042,"DE SOTO AV S/O SHERMAN WAY",34.20094380174254,-118.58847220980353
4043,"DAY  ST  AT  AMANITA  AV",34.25031154369807,-118.26668756785524
4044,"SATICOY  ST  AT  ROYER  AV",34.208254857890026,-118.62343516130534
4045,"SANTA MONICA BL AT VAN NESS AV",34.09076573125773,-118.31460446225192
4046,"ELEANOR AV AT EL CENTRO AV",34.08984257304328,-118.32445309151679
4047,"BAXTER  ST  AT  ALVARADO  ST",34.09151325354093,-118.25499444480614
4048,"MELROSE AV AT VERMONT AV",34.08359352281311,-118.2905271080917
4049,"3rd ST AT CATALINA ST",34.06904661950998,-118.29416694561858
4050,"JUANITA AV N/O 3rd ST",34.07040058949233,-118.28977574979886
4051,"LUCERNE  BL  AT  1ST  ST",34.073027582960336,-118.32482831030308
4052,"4TH  ST  AT  HUDSON  AV",34.06662728783362,-118.33034393544114
4053,"HUDSON  AV  AT  4TH  ST",34.0662723084702,-118.33233444965263
4054,"MT SHASTA DR  AT  WESTMONT DR",33.76164435301943,-118.30374606105161
4055,"ROSEWOOD AV AT CITRUS AV",34.08029208393422,-118.33971035123122
4056,"VIRGIL  AV  AT  3RD  ST",34.07044107190557,-118.2867961737536
4057,"4th ST AT WESTMORELAND AV",34.066672444952985,-118.2878762309159
4058,"6TH  ST  AT  SPRING  ST",34.04561541490885,-118.25044167599663
4059,"MARGO  ST  S/O  PICO  BL",34.0386012423467,-118.26380616751396
4060,"KELTON  AV  AT  REGENT  ST",34.018041820786905,-118.41335875313835
4061,"PECK AV AT 26 th ST",33.72060887928671,-118.29163351132873
4062,"76TH  ST  AT  BOEING  AV",33.971553791792594,-118.3919973122009
4063,"STANWOOD  DR  E/O  FEDERAL  AV",34.02134483379288,-118.43359393845255
4064,"STANWOOD  DR  W/O  INGLEWOOD  BL",34.01851391282824,-118.43869562488257
4065,"GAFFEY  ST  AT  31ST  ST",33.71698067943789,-118.29286264452318
4066,"17TH  ST  AT  CENTRE  ST",33.72876128095458,-118.28141488912286
4067,"ROEBLING  AV E/O LEVERING AV",34.066134631833926,-118.448464624851
4068,"CASHMERE  ST  AT  GREENFIELD  AV",34.07213967818675,-118.45594614077207
4069,"NAVY  ST  AT  PACIFIC  AV",33.997021069953064,-118.47967490420945
4070,"ROBIN DR W/O DOHENY DR",34.10286104545481,-118.38839401761645
4071,"HOLLISTER AV N/O ALHAMBRA AV",34.07709833386657,-118.16810988485118
4072,"VERMONT AV AT FRANKLIN AV",34.10450542657495,-118.29179123853756
4073,"FRANKLIN  AV  AT  CAHUENGA  BL",34.105284697949386,-118.32902960364657
4074,"MORELLA  AV  AT  HESBY  ST",34.162163764628765,-118.38998839664778
4075,"SATICOY  ST  AT  RIVERTON   AV",34.208454196143315,-118.36596915942492
4076,"RIVERSIDE  DR  AT  CLYBOURN  AV",34.152213683772935,-118.34922842465234
4077,"LANKERSHIM BL  AT  MOORPARK ST",34.15037172535261,-118.36585447152657
4078,"HAZELTINE AV S/O SHERMAN WAY",34.1993513049515,-118.44000222654222
4079,"TUXFORD  ST  AT  LANKERSHIM  BL",34.223667726719974,-118.38622576948943
4080,"CAMARILLO  ST   AT   SANCOLA  AV",34.15767157071571,-118.35363150203136
4081,"79TH  ST  E/O  WESTERN  AV",33.96729452117311,-118.30789114997086
4082,"ANAHEIM  ST  AT  AVALON  BL",33.77997914077145,-118.26244316395115
4083,"54TH  ST  AT  AVALON  BL",33.99328645650681,-118.26520933331568
4084,"BARING  CROSS  ST  AT  91ST  ST",33.95416572355307,-118.28934464951445
4085,"GOODLAND AV AT HAMLIN ST",34.188450141152366,-118.41193344992297
4086,"RIVERTON AV AT SYLVAN ST",34.18487998595633,-118.36595854444467
4087,"ANAHEIM  ST  AT  PRESIDENT  AV",33.78517606517293,-118.30363987876503
4088,"55th ST AT ASCOT AV",33.9930159536689,-118.251430327464
4089,"SLAUSON AV AT BUDLONG AV",33.98910755136151,-118.29148878328051
4090,"ETHEL AV AT OXNARD ST",34.17940758197685,-118.41816300549704
4091,"DENNY  AV  AT  CALVERT  ST",34.181251113750385,-118.36486000941011
4092,"TYRONE  AV  AT  MAGNOLIA  BL",34.163991649621714,-118.44438850892202
4093,"182ND  ST  AT  EVELYN  AV",33.8656181575555,-118.30256985741248
4094,"HARVARD BL AT 214th ST",33.83547057748684,-118.30651482853727
4095,"M  ST AT WATSON AV",33.78930816610815,-118.24797858886605
4096,"HARVARD BL AT 223rd ST",33.825652131455335,-118.30639594043652
4097,"FIGUEROA  ST  AT  ANAHEIM  ST",33.7790492895107,-118.27951236865638
4098,"HOOVER  ST  AT  MANCHESTER  AV",33.96109274492269,-118.28707102131263
4099,"CALVERT  ST   AT   VALLEY  CIRCLE  BL",34.18253159347502,-118.65340739560177
4100,"WHITSETT  AV  AT  SATICOY  ST",34.2084839561516,-118.40526325632216
4101,"WYANDOTTE  ST  AT  WOODMAN  AV",34.203042944810946,-118.42908853828582
4102,"RANCHITO  AV  AT  VALERIO  ST",34.2030161562129,-118.43558769943625
4103,"HOLLYWOOD WAY AT KESWICK ST",34.2093621995819,-118.34857609690611
4104,"DEL MORENO  DR  S/O  VENTURA  BL",34.1676995016426,-118.57620402596419
4105,"VALLEY CIRCLE BL AT EL CANON AV",34.17412835035029,-118.64827393189783
4106,"BURBANK  BL   AT   SHOUP  AV",34.17200919457872,-118.61023055648488
4107,"SALE  AV  N/O  VENTURA  BL",34.16741376324018,-118.61894818961726
4108,"VICTORY  BL  AT  FALLBROOK  AV",34.18644461479102,-118.62118554885448
4109,"FAIR AV AT COHASSET ST",34.20663626203839,-118.37469760362461
4110,"CLYBOURN AV AT CROCKETT ST",34.21932065382198,-118.36488585094473
4111,"1ST  ST  W/O  SANTA  FE  AV",34.04841497149609,-118.23262667794569
4112,"SHERMAN WAY AT HAYVENHURST AV",34.201049782485775,-118.4924039418089
4113,"MOORPARK ST AT COLBATH AV",34.15035377369483,-118.43658099952434
4114,"BELLANCA  AV  S/O  MANCHESTER  AV",33.9598402895373,-118.38053785589494
4115,"TOWNSEND  AV  AT  GRANDOLA  AV",34.136599798841694,-118.20151735615184
4116,"55TH  ST  AT  LONG  BEACH  AV",33.99298518302006,-118.24446764084381
4117,"JEFFERSON BL  AT CENTINELA AV",33.981334271782984,-118.40919401723058
4118,"OAK VIEW  DR AT  EMPRESS AV",34.152088699744944,-118.50275933540766
4119,"CANOGA  AV  AT  STRATHERN  ST",34.21555624500754,-118.5975417332308
4120,"HAYVENHURST AV AT RINALDI ST",34.27780577120012,-118.49341868410427
4121,"RESEDA BL AT BURBANK  BL",34.17036470896931,-118.53601028854868
4122,"WOODLEY AV  N/O  RAYMER ST",34.217741598936215,-118.48368851720525
4123,"VINELAND  AV   N/O   AQUA  VISTA  ST",34.14497172307472,-118.37056821576458
4124,"92ND ST  AT  FIGUEROA  ST",33.95278864503582,-118.28270131540684
4125,"152ND  ST  W/O  FIGUEROA  ST",33.894752286339774,-118.28312520295434
4126,"WOODWARDIA  DR  AT  NICADA  DR",34.123358182299725,-118.44500875425929
4127,"OCAMPO DR  AT  ALMOLOYA  DR",34.03701734834778,-118.52079470620829
4128,"HAUSER  BL  AT  8TH  ST",34.062322105231544,-118.35145169321808
4129,"3RD  PL  AT  VELASCO  ST",34.03313354724443,-118.19498609993205
4130,"WALSH  AV  AT  MASCAGNI  ST",33.98963951281662,-118.42444628088968
4131,"FRANCIS  PL  E/O  GLENDON  AV",34.021880115267074,-118.40942001176208
4132,"23rd ST AT LELAND ST",33.72338603051548,-118.30123315297308
4133,"REGENT  ST  W/O  KELTON  AV",34.018041820786905,-118.41335875313835
4134,"MILITARY  AV  AT  REGENT  ST",34.01863067441961,-118.41704477142606
4135,"LUCERNE  AV  AT  SYCAMORE  DR",34.000413945715046,-118.40240598925847
4136,"18th ST AT MESA ST",33.72786204811571,-118.28359283757729
4137,"BEETHOVEN  ST  AT  MCCUNE  AV",34.00125167507332,-118.44233466524024
4138,"83RD  ST  AT  WINSFORD  AV",33.96352249172375,-118.3804269829436
4139,"SYCAMORE  DR  S/O  LUCERNE  AV",33.99954586690002,-118.40304682902223
4140,"OPHIR  DR  AT  KELTON  AV",34.06831948886675,-118.45364822386864
4141,"TRUXTON  AV  AT  79TH  ST",33.966728198330784,-118.39334175168506
4142,"KENTER AV AT ROBINWOOD DR",34.06497654823696,-118.4833871477365
4143,"CRESCENT  AV  AT  19TH  ST",33.727215108855994,-118.28359604126038
4144,"GREENFIELD  AV  N/O  CASHMERE  ST",34.07501116643069,-118.45652060086124
4145,"ANDALUSIA  AV  AT  CABRILLO  AV",33.990559490901056,-118.46715913554274
4146,"ADAMS BL AT VERMONT AV",34.03276756173379,-118.29155102615792
4147,"SHIRLEY AV  S/O  PRAIRIE ST",34.23752056928473,-118.55795049778338
4148,"SUNSET  BL  AT  HIGHLAND  AV",34.097978113079094,-118.33867038458601
4149,"168th ST AT HOOVER ST",33.8793252189417,-118.28547450976725
4150,"FOOTHILL  BL E/O YARNELL ST",34.32115719571144,-118.47804787929479
4151,"PACIFIC  AV  N/O  FRONT  ST",33.75111808146102,-118.2871949791166
4152,"CHANDLER  BL  AT  TYRONE  AV",34.168577794577565,-118.44325854379274
4153,"CHANDLER BL AT WHITSETT AV",34.16865523834439,-118.403071664607
4154,"AVALON BL  AT 111th ST",33.934806577905675,-118.26516894428383
4155,"74 TH ST  W/O  LA TIJERA BL",33.97054709126897,-118.37941410299597
4156,"60TH  PL   E/O   WESTERN  AV",33.98504204137066,-118.30677917503235
4157,"HYDE PARK BL AT VAN NESS AV",33.984403093335864,-118.31769180404541
4158,"59TH  ST  AT  NORMANDIE  AV",33.98752765589291,-118.29803440776809
4159,"FIGUEROA  ST  N/O  SLAUSON  AV",33.989726573247424,-118.28267686506341
4160,"87TH  PL  AT  CROCKER  ST",33.95806646656612,-118.26805757519521
4161,"AVALON  BL  AT  CENTURY  BL",33.94651695776554,-118.26517047223291
4162,"HOLLYWOOD  BL  AT  HIGHLAND  AV",34.10155782915209,-118.3374315006095
4163,"HAMLIN ST AT BECK AV",34.18853022218584,-118.38342484630918
4164,"LOUISE  AV  AT  VENTURA  BL",34.16086587085958,-118.50981817888264
4165,"BECKETT ST W/O PLAINVIEW AV",34.25372754238073,-118.29793044224597
