"id","address","latitude","longitude"
4329,"301 W 7TH ST",34.045471,-118.253613
4330,"301 W 7TH ST",34.045503,-118.253664
4331,"301 W 7TH ST",34.045549,-118.253735
4332,"200 W 7TH ST",34.044997,-118.253197
4333,"200 W 7TH ST",34.044965,-118.253148
4334,"200 W 7TH ST",34.044919,-118.253074
4335,"200 W 7TH ST",34.044888,-118.253025
4336,"201 W 6TH ST",34.046391,-118.251525
4337,"201 W 6TH ST",34.046314,-118.251407
4338,"201 W 6TH ST",34.046284,-118.251362
4339,"600 S MAIN ST",34.044279,-118.250854
4340,"600 S MAIN ST",34.044432,-118.250694
4341,"600 S MAIN ST",34.044463,-118.250659
4342,"600 S MAIN ST",34.044937,-118.250137
4343,"600 S MAIN ST",34.044975,-118.250097
4344,"601 S MAIN ST",34.04415,-118.251254
4345,"601 S MAIN ST",34.04419,-118.251211
4346,"601 S MAIN ST",34.044248,-118.25115
4347,"601 S MAIN ST",34.044342,-118.251052
4348,"601 S MAIN ST",34.045022,-118.250326
4349,"700 S MAIN ST",34.043498,-118.251858
4350,"700 S MAIN ST",34.043528,-118.251811
4351,"701 S MAIN ST",34.043104,-118.252774
4352,"701 S MAIN ST",34.043664,-118.251902
4353,"701 S MAIN ST",34.043696,-118.251853
4354,"701 S MAIN ST",34.043806,-118.251689
4355,"701 S MAIN ST",34.043838,-118.251635
4356,"100 E 7TH ST",34.04364,-118.251111
4357,"100 E 7TH ST",34.04361,-118.251066
4358,"100 E 7TH ST",34.043566,-118.251003
4359,"100 E 7TH ST",34.043534,-118.250958
4360,"700 S SPRING ST",34.044064,-118.252614
4361,"700 S SPRING ST",34.044023,-118.252653
4362,"700 S SPRING ST",34.043962,-118.252709
4363,"700 S SPRING ST",34.043923,-118.252746
4364,"700 S SPRING ST",34.043692,-118.252961
4365,"700 S SPRING ST",34.043516,-118.253125
4366,"700 S SPRING ST",34.043473,-118.253165
4367,"700 S SPRING ST",34.043374,-118.253258
4368,"700 S SPRING ST",34.043235,-118.253385
4369,"700 S SPRING ST",34.043195,-118.253423
4370,"701 S SPRING ST",34.043582,-118.253297
4371,"701 S SPRING ST",34.043542,-118.253335
4372,"200 W 8TH ST",34.043512,-118.254417
4373,"200 W 8TH ST",34.04348,-118.254368
4374,"200 W 8TH ST",34.043336,-118.254148
4375,"200 W 8TH ST",34.04329,-118.254076
4376,"300 W 8TH ST",34.04401,-118.255202
4377,"301 W 8TH ST",34.044032,-118.25498
4378,"301 W 8TH ST",34.044001,-118.254933
4379,"400 W 8TH ST",34.044935,-118.256647
4380,"400 W 8TH ST",34.044887,-118.256572
4381,"400 W 8TH ST",34.044858,-118.256525
4382,"400 W 8TH ST",34.044965,-118.256693
4383,"400 W 8TH ST",34.044662,-118.256224
4384,"400 W 8TH ST",34.044631,-118.256175
4385,"400 W 8TH ST",34.044706,-118.25629
4386,"400 W 8TH ST",34.044737,-118.256338
4387,"500 W 8TH ST",34.045267,-118.257161
4388,"500 W 8TH ST",34.045478,-118.257488
4389,"500 W 8TH ST",34.045508,-118.257534
4390,"401 W 8TH ST",34.044701,-118.256016
4391,"401 W 8TH ST",34.044733,-118.256067
4392,"401 W 8TH ST",34.044779,-118.256139
4393,"401 W 8TH ST",34.044933,-118.256376
4394,"401 W 8TH ST",34.04481,-118.256187
4395,"501 W 8TH ST",34.045613,-118.257431
4396,"501 W 8TH ST",34.045581,-118.257383
4397,"501 W 8TH ST",34.045769,-118.257672
4398,"501 W 8TH ST",34.045659,-118.257502
4399,"501 W 8TH ST",34.045689,-118.25755
4400,"501 W 8TH ST",34.045736,-118.257622
4401,"701 S OLIVE ST",34.045514,-118.256667
4402,"701 S OLIVE ST",34.045389,-118.256784
4403,"701 S OLIVE ST",34.045567,-118.256615
4404,"701 S OLIVE ST",34.045797,-118.256401
4405,"701 S OLIVE ST",34.045883,-118.256326
4406,"701 S OLIVE ST",34.046309,-118.255921
4407,"701 S OLIVE ST",34.046351,-118.255883
4408,"701 S OLIVE ST",34.045431,-118.256745
4409,"701 S OLIVE ST",34.045608,-118.256578
4410,"701 S OLIVE ST",34.045747,-118.256446
4411,"701 S OLIVE ST",34.046142,-118.256079
4412,"700 S HILL ST",34.045251,-118.254937
4413,"700 S HILL ST",34.045311,-118.254881
4414,"700 S HILL ST",34.044611,-118.255532
4415,"700 S HILL ST",34.044652,-118.255493
4416,"700 S HILL ST",34.045352,-118.254844
4417,"700 S HILL ST",34.045412,-118.254789
4418,"700 S HILL ST",34.045453,-118.25475
4419,"701 S HILL ST",34.044915,-118.2555
4420,"701 S HILL ST",34.045407,-118.255043
4421,"701 S HILL ST",34.044957,-118.255463
4422,"800 S SPRING ST",34.042868,-118.253735
4423,"800 S SPRING ST",34.042808,-118.253791
4424,"800 S SPRING ST",34.042706,-118.253881
4425,"800 S SPRING ST",34.042665,-118.253919
4426,"800 S SPRING ST",34.042606,-118.253975
4427,"800 S SPRING ST",34.042565,-118.254012
4428,"800 S SPRING ST",34.042509,-118.254063
4429,"800 S SPRING ST",34.042467,-118.254104
4430,"800 S SPRING ST",34.042407,-118.25416
4431,"800 S SPRING ST",34.042367,-118.254198
4432,"700 S MAIN ST",34.0429,-118.252779
4433,"700 S MAIN ST",34.042931,-118.25273
4434,"700 S MAIN ST",34.042976,-118.252658
4435,"700 S MAIN ST",34.04301,-118.252607
4436,"700 S MAIN ST",34.043052,-118.25254
4437,"801 S MAIN ST",34.042299,-118.254023
4438,"801 S MAIN ST",34.042484,-118.253733
4439,"801 S MAIN ST",34.042331,-118.253973
4440,"801 S MAIN ST",34.042452,-118.253785
4441,"100 E 8TH ST",34.042422,-118.252986
4442,"100 E 8TH ST",34.042382,-118.252947
4443,"100 E 8TH ST",34.042326,-118.25288
4444,"100 E 8TH ST",34.042149,-118.252695
4445,"100 E 8TH ST",34.042091,-118.252632
4446,"100 E 8TH ST",34.042053,-118.252591
4447,"101 E 8TH ST",34.042166,-118.252448
4448,"101 E 8TH ST",34.042206,-118.252491
4449,"201 E 8TH ST",34.04163,-118.251873
4450,"201 E 8TH ST",34.04167,-118.251915
4451,"201 E 8TH ST",34.041725,-118.251975
4452,"201 E 8TH ST",34.041764,-118.252015
4453,"200 E 8TH ST",34.041452,-118.251946
4454,"200 E 8TH ST",34.041414,-118.251904
4455,"300 E 8TH ST",34.041117,-118.251587
4456,"300 E 8TH ST",34.041077,-118.251544
4457,"300 E 8TH ST",34.040922,-118.251379
4458,"701 S MAPLE AVE",34.04202,-118.249926
4459,"701 S MAPLE AVE",34.041976,-118.249975
4460,"701 S MAPLE AVE",34.041918,-118.250039
4461,"701 S MAPLE AVE",34.041786,-118.25019
4462,"701 S MAPLE AVE",34.041487,-118.250526
4463,"701 S MAPLE AVE",34.041455,-118.250561
4464,"701 S MAPLE AVE",34.041324,-118.250709
4465,"701 S MAPLE AVE",34.041284,-118.250754
4466,"701 S MAPLE AVE",34.041177,-118.250873
4467,"701 S MAPLE AVE",34.041079,-118.250983
4468,"701 S MAPLE AVE",34.042296,-118.249614
4469,"701 S MAPLE AVE",34.042151,-118.249777
4470,"700 S MAPLE AVE",34.041962,-118.249727
4471,"700 S MAPLE AVE",34.042004,-118.24968
4472,"700 S MAPLE AVE",34.04206,-118.249616
4473,"700 S MAPLE AVE",34.042094,-118.249576
4474,"700 S WALL ST",34.040501,-118.249916
4475,"700 S WALL ST",34.040658,-118.24975
4476,"700 S WALL ST",34.040715,-118.249691
4477,"700 S WALL ST",34.040772,-118.249629
4478,"700 S WALL ST",34.040813,-118.249584
4479,"700 S WALL ST",34.041378,-118.248984
4480,"700 S WALL ST",34.041435,-118.248922
4481,"700 S WALL ST",34.041476,-118.248879
4482,"700 S WALL ST",34.041533,-118.248819
4483,"700 S WALL ST",34.041576,-118.248779
4484,"700 S WALL ST",34.041687,-118.248676
4485,"701 S WALL ST",34.04152,-118.249021
4486,"701 S WALL ST",34.041478,-118.249065
4487,"701 S WALL ST",34.041378,-118.249173
4488,"701 S WALL ST",34.041329,-118.249227
4489,"701 S WALL ST",34.041279,-118.249277
4490,"701 S WALL ST",34.041104,-118.249463
4491,"701 S WALL ST",34.041062,-118.249508
4492,"701 S WALL ST",34.041005,-118.249569
4493,"701 S WALL ST",34.040909,-118.249671
4494,"701 S WALL ST",34.040869,-118.249716
4495,"701 S WALL ST",34.040812,-118.249775
4496,"701 S WALL ST",34.040768,-118.249821
4497,"701 S WALL ST",34.040588,-118.250013
4498,"701 S WALL ST",34.040534,-118.250071
4499,"701 S WALL ST",34.04142,-118.249129
4500,"401 E 8TH ST",34.040414,-118.250573
4501,"401 E 8TH ST",34.040455,-118.250618
4502,"401 E 8TH ST",34.040509,-118.250676
4503,"401 E 8TH ST",34.040544,-118.250711
4504,"401 E 8TH ST",34.040319,-118.250471
4505,"401 E 8TH ST",34.04036,-118.250515
4506,"400 E 8TH ST",34.040624,-118.251058
4507,"400 E 8TH ST",34.040586,-118.251018
4508,"400 E 8TH ST",34.040247,-118.250655
4509,"400 E 8TH ST",34.040191,-118.250596
4510,"700 S WALL ST",34.040402,-118.250024
4511,"700 S WALL ST",34.040441,-118.24998
4512,"700 S WALL ST",34.040248,-118.250186
4513,"700 S WALL ST",34.040291,-118.250141
4514,"700 S WALL ST",34.040348,-118.25008
4515,"501 E 8TH ST",34.039847,-118.249962
4516,"501 E 8TH ST",34.039884,-118.250003
4517,"501 E 8TH ST",34.039939,-118.250063
4518,"501 E 8TH ST",34.03998,-118.250105
4519,"501 E 8TH ST",34.040036,-118.250167
4520,"501 E 8TH ST",34.040073,-118.250205
4521,"501 E 8TH ST",34.039792,-118.249903
4522,"500 E 8TH ST",34.039839,-118.250218
4523,"500 E 8TH ST",34.039802,-118.250177
4524,"500 E 8TH ST",34.039749,-118.25012
4525,"500 E 8TH ST",34.039599,-118.249963
4526,"500 E 8TH ST",34.039543,-118.249902
4527,"500 E 8TH ST",34.039504,-118.24986
4528,"700 S SAN JULIAN ST",34.03979,-118.249088
4529,"700 S SAN JULIAN ST",34.040138,-118.24867
4530,"700 S SAN JULIAN ST",34.040189,-118.248605
4531,"700 S SAN JULIAN ST",34.040226,-118.248561
4532,"700 S SAN JULIAN ST",34.040354,-118.248404
4533,"700 S SAN JULIAN ST",34.040902,-118.247739
4534,"701 S SAN JULIAN ST",34.03986,-118.249204
4535,"701 S SAN JULIAN ST",34.039743,-118.24935
4536,"701 S SAN JULIAN ST",34.039706,-118.249394
4537,"701 S SAN JULIAN ST",34.040754,-118.248122
4538,"701 S SAN JULIAN ST",34.040717,-118.248169
4539,"701 S SAN JULIAN ST",34.040663,-118.248233
4540,"701 S SAN JULIAN ST",34.040455,-118.248485
4541,"601 E 8TH ST",34.039183,-118.249252
4542,"600 E 8TH ST",34.038667,-118.249236
4543,"600 E 8TH ST",34.038717,-118.249258
4544,"600 E 8TH ST",34.038784,-118.249288
4545,"600 E 8TH ST",34.038834,-118.249311
4546,"700 S SAN PEDRO ST",34.039608,-118.247775
4547,"700 S SAN PEDRO ST",34.039644,-118.247736
4548,"700 S SAN PEDRO ST",34.039703,-118.247675
4549,"700 S SAN PEDRO ST",34.039747,-118.247628
4550,"700 S SAN PEDRO ST",34.039846,-118.247526
4551,"700 S SAN PEDRO ST",34.039902,-118.247467
4552,"700 S SAN PEDRO ST",34.039942,-118.247424
4553,"700 S SAN PEDRO ST",34.039999,-118.247364
4554,"700 S SAN PEDRO ST",34.040044,-118.247317
4555,"700 S SAN PEDRO ST",34.040101,-118.247258
4556,"700 S SAN PEDRO ST",34.04014,-118.247217
4557,"700 S SAN PEDRO ST",34.039807,-118.247567
4558,"700 S SAN PEDRO ST",34.038634,-118.248798
4559,"700 S SAN PEDRO ST",34.038694,-118.248737
4560,"700 S SAN PEDRO ST",34.038734,-118.248695
4561,"700 S SAN PEDRO ST",34.03879,-118.248636
4562,"700 S SAN PEDRO ST",34.038828,-118.248596
4563,"700 S SAN PEDRO ST",34.038883,-118.248536
4564,"700 S SAN PEDRO ST",34.039074,-118.248334
4565,"700 S SAN PEDRO ST",34.039178,-118.248225
4566,"700 S SAN PEDRO ST",34.039238,-118.248162
4567,"700 S SAN PEDRO ST",34.039278,-118.24812
4568,"700 S SAN PEDRO ST",34.039315,-118.248081
4569,"701 S SAN PEDRO ST",34.040429,-118.247202
4570,"701 S SAN PEDRO ST",34.040333,-118.247303
4571,"701 S SAN PEDRO ST",34.04028,-118.247357
4572,"701 S SAN PEDRO ST",34.04018,-118.247462
4573,"701 S SAN PEDRO ST",34.039951,-118.247703
4574,"701 S SAN PEDRO ST",34.040041,-118.247608
4575,"901 S FIGUEROA ST",34.045891,-118.263223
4576,"901 S FIGUEROA ST",34.045947,-118.263173
4577,"901 S FIGUEROA ST",34.04599,-118.263134
4578,"800 S FIGUEROA ST",34.047201,-118.26174
4579,"800 S FIGUEROA ST",34.047158,-118.261779
4580,"800 S FIGUEROA ST",34.047062,-118.261866
4581,"800 S FIGUEROA ST",34.046999,-118.261922
4582,"800 S FIGUEROA ST",34.046958,-118.26196
4583,"800 S FIGUEROA ST",34.046902,-118.262013
4584,"800 S FIGUEROA ST",34.046858,-118.262052
4585,"800 S FIGUEROA ST",34.046801,-118.262106
4586,"800 S FIGUEROA ST",34.046763,-118.262142
4587,"901 W JAMES M WOOD BLVD",34.046727,-118.263811
4588,"901 W JAMES M WOOD BLVD",34.046702,-118.263754
4589,"901 W JAMES M WOOD BLVD",34.046667,-118.263678
4590,"901 W JAMES M WOOD BLVD",34.046645,-118.263628
4591,"901 W JAMES M WOOD BLVD",34.04661,-118.26355
4592,"901 W JAMES M WOOD BLVD",34.046584,-118.263494
4593,"801 S FIGUEROA ST",34.04713,-118.262047
4594,"801 S FIGUEROA ST",34.047088,-118.262087
4595,"801 S FIGUEROA ST",34.04703,-118.262139
4596,"801 S FIGUEROA ST",34.046989,-118.262176
4597,"900 S FIGUEROA ST",34.04546,-118.263379
4598,"900 S FIGUEROA ST",34.0455,-118.263342
4599,"900 S FIGUEROA ST",34.045558,-118.263286
4600,"801 W OLYMPIC BLVD",34.045446,-118.265501
4601,"801 W OLYMPIC BLVD",34.04543,-118.265433
4602,"801 W OLYMPIC BLVD",34.045408,-118.265342
4603,"801 W OLYMPIC BLVD",34.045393,-118.26528
4604,"801 W OLYMPIC BLVD",34.045374,-118.265194
4605,"801 W OLYMPIC BLVD",34.045293,-118.264816
4606,"801 W OLYMPIC BLVD",34.045275,-118.264733
4607,"801 W OLYMPIC BLVD",34.04526,-118.264666
4608,"801 W OLYMPIC BLVD",34.045227,-118.264505
4609,"801 W OLYMPIC BLVD",34.045241,-118.264576
4610,"801 W OLYMPIC BLVD",34.045209,-118.264415
4611,"900 S FLOWER ST",34.045381,-118.261733
4612,"900 S FLOWER ST",34.045197,-118.261905
4613,"900 S FLOWER ST",34.045141,-118.261955
4614,"900 S FLOWER ST",34.0451,-118.261993
4615,"900 S FLOWER ST",34.044995,-118.262092
4616,"900 S FLOWER ST",34.044955,-118.262127
4617,"900 S FLOWER ST",34.044803,-118.26227
4618,"900 S FLOWER ST",34.044765,-118.262306
4619,"900 S FLOWER ST",34.044707,-118.262358
4620,"900 S FLOWER ST",34.04467,-118.262391
4621,"1000 S FLOWER ST",34.044166,-118.262865
4622,"1000 S FLOWER ST",34.044127,-118.262901
4623,"1000 S FLOWER ST",34.043972,-118.263045
4624,"1000 S FLOWER ST",34.043932,-118.26308
4625,"1000 S FLOWER ST",34.043672,-118.263326
4626,"1000 S FLOWER ST",34.043614,-118.26338
4627,"1000 S FLOWER ST",34.043574,-118.263416
4628,"900 S FLOWER ST",34.044613,-118.262445
4629,"900 S FLOWER ST",34.04457,-118.262485
4630,"1001 S HOPE ST",34.04269,-118.262771
4631,"1001 S HOPE ST",34.042645,-118.262812
4632,"1001 S HOPE ST",34.04259,-118.262861
4633,"1001 S HOPE ST",34.042545,-118.262903
4634,"1000 S FLOWER ST",34.043476,-118.263507
4635,"1000 S HOPE ST",34.04305,-118.262185
4636,"1000 S HOPE ST",34.043206,-118.262039
4637,"1000 S HOPE ST",34.043405,-118.261856
4638,"1000 S HOPE ST",34.043305,-118.261947
4639,"1000 S HOPE ST",34.043365,-118.261893
4640,"1000 S HOPE ST",34.043265,-118.261986
4641,"1000 S HOPE ST",34.04294,-118.262286
4642,"1000 S HOPE ST",34.043463,-118.261801
4643,"1001 S GRAND AVE",34.04252,-118.261189
4644,"1001 S GRAND AVE",34.042005,-118.261674
4645,"1001 S GRAND AVE",34.042565,-118.261149
4646,"1001 S GRAND AVE",34.042051,-118.261633
4647,"1000 S GRAND AVE",34.041671,-118.26174
4648,"1000 S GRAND AVE",34.041727,-118.261687
4649,"1000 S GRAND AVE",34.042027,-118.26141
4650,"1000 S GRAND AVE",34.042096,-118.261346
4651,"1000 S GRAND AVE",34.042143,-118.2613
4652,"1000 S GRAND AVE",34.042365,-118.261093
4653,"1000 S GRAND AVE",34.042403,-118.261058
4654,"1000 S GRAND AVE",34.042552,-118.260915
4655,"1000 S GRAND AVE",34.042592,-118.260877
4656,"1000 S GRAND AVE",34.042689,-118.260787
4657,"1000 S GRAND AVE",34.042728,-118.26075
4658,"1000 S GRAND AVE",34.042785,-118.260697
4659,"800 S HOPE ST",34.045834,-118.259583
4660,"800 S HOPE ST",34.045427,-118.259966
4661,"800 S HOPE ST",34.046023,-118.259406
4662,"800 S HOPE ST",34.046087,-118.259349
4663,"800 S HOPE ST",34.046191,-118.259252
4664,"800 S HOPE ST",34.045328,-118.260059
4665,"800 S HOPE ST",34.045669,-118.25974
4666,"800 S HOPE ST",34.04539,-118.260001
4667,"800 S HOPE ST",34.045629,-118.259778
4668,"800 S HOPE ST",34.045895,-118.259526
4669,"800 S HOPE ST",34.046131,-118.259308
4670,"801 S HOPE ST",34.045398,-118.260213
4671,"801 S HOPE ST",34.045442,-118.260173
4672,"801 S HOPE ST",34.045496,-118.260124
4673,"801 S HOPE ST",34.045541,-118.260081
4674,"801 S HOPE ST",34.045597,-118.260029
4675,"800 W 8TH ST",34.04761,-118.260813
4676,"601 W 9TH ST",34.045311,-118.260546
4677,"601 W 9TH ST",34.045344,-118.260595
4678,"601 W 9TH ST",34.045387,-118.260661
4679,"601 W 9TH ST",34.045422,-118.260713
4680,"601 W 9TH ST",34.045466,-118.260783
4681,"601 W 9TH ST",34.045497,-118.260831
4682,"601 W 9TH ST",34.045543,-118.2609
4683,"601 W 9TH ST",34.045619,-118.261018
4684,"601 W 9TH ST",34.045651,-118.261069
4685,"601 W 9TH ST",34.045694,-118.261135
4686,"600 W 9TH ST",34.045451,-118.261052
4687,"600 W 9TH ST",34.045404,-118.260981
4688,"600 W 9TH ST",34.04537,-118.260929
4689,"800 S FLOWER ST",34.04705,-118.260173
4690,"800 S FLOWER ST",34.047011,-118.260211
4691,"800 S FLOWER ST",34.046954,-118.260266
4692,"800 S FLOWER ST",34.046911,-118.260306
4693,"800 S FLOWER ST",34.046856,-118.260359
4694,"800 S FLOWER ST",34.046814,-118.260397
4695,"800 S FLOWER ST",34.046658,-118.260541
4696,"800 S FLOWER ST",34.046613,-118.260584
4697,"800 S FLOWER ST",34.04656,-118.260633
4698,"800 S FLOWER ST",34.046517,-118.260671
4699,"800 S FLOWER ST",34.046458,-118.260728
4700,"800 S FLOWER ST",34.046416,-118.260765
4701,"900 S FLOWER ST",34.045581,-118.261548
4702,"900 S FLOWER ST",34.045539,-118.261586
4703,"900 S FLOWER ST",34.045483,-118.261639
4704,"900 S FLOWER ST",34.045441,-118.261676
4705,"601 W 9TH ST",34.045574,-118.260949
4706,"801 S GRAND AVE",34.045367,-118.258512
4707,"801 S GRAND AVE",34.045327,-118.25855
4708,"801 S GRAND AVE",34.045273,-118.2586
4709,"801 S GRAND AVE",34.04523,-118.25864
4710,"801 S GRAND AVE",34.045011,-118.258846
4711,"801 S GRAND AVE",34.045422,-118.258459
4712,"801 S GRAND AVE",34.04546,-118.258424
4713,"800 S GRAND AVE",34.045227,-118.258394
4714,"800 S GRAND AVE",34.045068,-118.258545
4715,"800 S GRAND AVE",34.045012,-118.258597
4716,"800 S GRAND AVE",34.044971,-118.258636
4717,"800 S GRAND AVE",34.045386,-118.258245
4718,"800 S GRAND AVE",34.045611,-118.258031
4719,"800 S GRAND AVE",34.045566,-118.258074
4720,"800 S GRAND AVE",34.044688,-118.2589
4721,"800 S GRAND AVE",34.044653,-118.258935
4722,"800 S OLIVE ST",34.044118,-118.257717
4723,"800 S OLIVE ST",34.044159,-118.257679
4724,"801 S OLIVE ST",34.043956,-118.258127
4725,"801 S OLIVE ST",34.044095,-118.257991
4726,"801 S OLIVE ST",34.044136,-118.257954
4727,"801 S OLIVE ST",34.044309,-118.257796
4728,"801 S OLIVE ST",34.044545,-118.257574
4729,"201 W 9TH ST",34.0429,-118.256806
4730,"201 W 9TH ST",34.042679,-118.256473
4731,"201 W 9TH ST",34.042647,-118.256423
4732,"201 W 9TH ST",34.04293,-118.256853
4733,"801 S HILL ST",34.043491,-118.256821
4734,"801 S HILL ST",34.043352,-118.256948
4735,"801 S HILL ST",34.043531,-118.256784
4736,"801 S HILL ST",34.043293,-118.257004
4737,"801 S HILL ST",34.043254,-118.25704
4738,"101 W 9TH ST",34.042136,-118.255632
4739,"100 W 9TH ST",34.041821,-118.255425
4740,"100 W 9TH ST",34.04179,-118.255377
4741,"401 W OLYMPIC BL",34.042539,-118.259706
4742,"1000 S OLIVE ST",34.041163,-118.26048
4743,"1000 S OLIVE ST",34.041326,-118.260329
4744,"1000 S OLIVE ST",34.041266,-118.260384
4745,"1000 S OLIVE ST",34.04112,-118.260519
4746,"1000 S OLIVE ST",34.041223,-118.260425
4747,"1001 S OLIVE ST",34.041344,-118.260559
4748,"1001 S OLIVE ST",34.041209,-118.260684
4749,"1001 S OLIVE ST",34.041052,-118.260831
4750,"1001 S OLIVE ST",34.041384,-118.260521
4751,"1001 S OLIVE ST",34.041545,-118.260372
4752,"1001 S OLIVE ST",34.042087,-118.259864
4753,"1001 S OLIVE ST",34.04125,-118.260646
4754,"1001 S OLIVE ST",34.04115,-118.26074
4755,"1001 S OLIVE ST",34.042182,-118.259776
4756,"1001 S OLIVE ST",34.042144,-118.259811
4757,"1001 S OLIVE ST",34.042044,-118.259905
4758,"1001 S OLIVE ST",34.041897,-118.260043
4759,"1001 S OLIVE ST",34.04111,-118.260778
4760,"1001 S OLIVE ST",34.041485,-118.260426
4761,"1000 S HILL ST",34.040772,-118.259122
4762,"1000 S HILL ST",34.041029,-118.258877
4763,"1000 S HILL ST",34.040437,-118.25944
4764,"1000 S HILL ST",34.040337,-118.259533
4765,"1000 S HILL ST",34.040396,-118.259478
4766,"1000 S HILL ST",34.040495,-118.259384
4767,"1000 S HILL ST",34.040555,-118.259329
4768,"1000 S HILL ST",34.04097,-118.258934
4769,"1000 S HILL ST",34.040925,-118.258975
4770,"1000 S HILL ST",34.040695,-118.259194
4771,"1001 S HILL ST",34.040825,-118.25932
4772,"1001 S HILL ST",34.040682,-118.259454
4773,"1001 S HILL ST",34.040641,-118.259493
4774,"1001 S HILL ST",34.041158,-118.259006
4775,"1001 S HILL ST",34.040865,-118.259281
4776,"100 W OLYMPIC BL",34.040562,-118.257105
4777,"100 W OLYMPIC BL",34.04053,-118.257054
4778,"1000 S BROADWAY",34.040568,-118.257654
4779,"1000 S BROADWAY",34.040163,-118.258145
4780,"1000 S BROADWAY",34.040341,-118.257929
4781,"1000 S BROADWAY",34.040395,-118.257864
4782,"1000 S BROADWAY",34.040429,-118.257822
4783,"1000 S BROADWAY",34.040513,-118.257721
4784,"800 S SANTEE ST",34.040982,-118.252033
4785,"800 S SANTEE ST",34.040865,-118.252181
4786,"800 S SANTEE ST",34.040727,-118.252361
4787,"800 S SANTEE ST",34.040947,-118.252074
4788,"800 S SANTEE ST",34.040525,-118.252624
4789,"800 S SANTEE ST",34.040236,-118.252998
4790,"800 S SANTEE ST",34.040406,-118.252777
4791,"801 S SANTEE ST",34.041181,-118.251986
4792,"801 S SANTEE ST",34.040331,-118.253085
4793,"801 S SANTEE ST",34.040283,-118.253149
4794,"801 S SANTEE ST",34.04106,-118.25214
4795,"800 S MAPLE AVE",34.040511,-118.25144
4796,"800 S MAPLE AVE",34.03969,-118.252389
4797,"800 S MAPLE AVE",34.03973,-118.252343
4798,"800 S MAPLE AVE",34.039786,-118.25228
4799,"800 S MAPLE AVE",34.039823,-118.252237
4800,"800 S MAPLE AVE",34.03988,-118.25217
4801,"800 S MAPLE AVE",34.03992,-118.252123
4802,"800 S MAPLE AVE",34.039977,-118.252057
4803,"800 S MAPLE AVE",34.040026,-118.252001
4804,"800 S MAPLE AVE",34.04008,-118.251938
4805,"800 S MAPLE AVE",34.040123,-118.251888
4806,"800 S MAPLE AVE",34.040179,-118.251824
4807,"800 S MAPLE AVE",34.040221,-118.251776
4808,"800 S MAPLE AVE",34.040278,-118.251708
4809,"800 S MAPLE AVE",34.040319,-118.251662
4810,"800 S MAPLE AVE",34.040375,-118.251599
4811,"800 S MAPLE AVE",34.040416,-118.25155
4812,"800 S MAPLE AVE",34.040471,-118.251485
4813,"801 S MAPLE AVE",34.040666,-118.251455
4814,"801 S MAPLE AVE",34.040629,-118.251499
4815,"801 S MAPLE AVE",34.040575,-118.251561
4816,"801 S MAPLE AVE",34.040537,-118.251604
4817,"801 S MAPLE AVE",34.040452,-118.251705
4818,"801 S MAPLE AVE",34.040363,-118.251808
4819,"801 S MAPLE AVE",34.040313,-118.251864
4820,"801 S MAPLE AVE",34.039976,-118.252254
4821,"801 S MAPLE AVE",34.039938,-118.252299
4822,"801 S MAPLE AVE",34.039889,-118.252358
4823,"801 S MAPLE AVE",34.039849,-118.252403
4824,"801 S MAPLE AVE",34.039795,-118.252465
4825,"801 S MAPLE AVE",34.039759,-118.252509
4826,"801 S MAPLE AVE",34.039703,-118.252575
4827,"801 S MAPLE AVE",34.039666,-118.252619
4828,"800 CECILIA ST",34.039533,-118.25194
4829,"800 CECILIA ST",34.040015,-118.251319
4830,"800 CECILIA ST",34.040186,-118.251095
4831,"800 CECILIA ST",34.040221,-118.251051
4832,"800 CECILIA ST",34.040272,-118.250986
4833,"800 CECILIA ST",34.040309,-118.250938
4834,"800 CECILIA ST",34.039326,-118.252208
4835,"800 CECILIA ST",34.039967,-118.251382
4836,"800 CECILIA ST",34.039931,-118.25143
4837,"800 CECILIA ST",34.039361,-118.252162
4838,"800 CECILIA ST",34.039846,-118.251538
4839,"800 CECILIA ST",34.039794,-118.251604
4840,"400 E 9TH ST",34.039093,-118.25242
4841,"400 E 9TH ST",34.039002,-118.25232
4842,"400 E 9TH ST",34.038906,-118.252216
4843,"401 E 9TH ST",34.039051,-118.252119
4844,"401 E 9TH ST",34.038959,-118.252021
4845,"401 E 9TH ST",34.038997,-118.25206
4846,"401 E 9TH ST",34.039143,-118.252219
4847,"401 E 9TH ST",34.039088,-118.25216
4848,"800 S WALL ST",34.039239,-118.25126
4849,"800 S WALL ST",34.039763,-118.250704
4850,"800 S WALL ST",34.039821,-118.250641
4851,"800 S WALL ST",34.039925,-118.25053
4852,"801 S WALL ST",34.039631,-118.251032
4853,"801 S WALL ST",34.039193,-118.251499
4854,"801 S WALL ST",34.039685,-118.250974
4855,"801 S WALL ST",34.039724,-118.250933
4856,"801 S WALL ST",34.039818,-118.250833
4857,"801 S WALL ST",34.039871,-118.250775
4858,"801 S WALL ST",34.039911,-118.250734
4859,"801 S WALL ST",34.039967,-118.250674
4860,"801 S WALL ST",34.03978,-118.250875
4861,"801 S WALL ST",34.038982,-118.251725
4862,"801 S WALL ST",34.039418,-118.251261
4863,"801 S WALL ST",34.039537,-118.251134
4864,"801 S WALL ST",34.03908,-118.251621
4865,"501 E 9TH ST",34.038373,-118.251376
